Unnamed: 0,slug,name,playtime,stores,released,rating,rating_top,ratings,ratings_count,reviews_text_count,added,added_by_status,metacritic,suggestions_count,updated,id,tags,reviews_count,genres,genres_list,release_year,main_genre,store_list,rating_difference,combined_score
5015,rolling-gunner,Rolling Gunner,3,[],2019-06-20,0.0,0,[],0,0,1,{'yet': 1},73.0,495,2022-12-23T06:08:26,392053,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Steam Achievements', 'Инди', 'Шутер', '2D', 'Sci-fi', 'Научная фантастика', ""Shoot 'Em Up"", 'Набор очков', 'Score Attack', 'destroy', 'gun']",0,"['Indie', 'Action']","['Indie', 'Action']",2019,Indie,"['Steam', 'Nintendo Store']",-3.65,1.825
5016,jungle-z,Jungle Z,3,[],2019-03-01,0.0,0,[],0,0,1,{'owned': 1},73.0,345,2023-02-09T02:30:27,288731,"['Singleplayer', 'Приключение', 'Выживание', 'Исследование', 'Зомби', 'Пост-апокалипсис', 'Other']",0,"['Indie', 'Adventure']","['Indie', 'Adventure']",2019,Indie,"['Steam', 'Nintendo Store']",-3.65,1.825
5017,guntastic,Guntastic,3,[],2020-12-04,0.0,0,[],0,0,1,{'yet': 1},76.5,226,2020-11-23T02:34:23,270680,"['Экшен', 'Steam Achievements', 'Инди', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'Казуальная игра', 'Steam Leaderboards', 'Online multiplayer', 'Split Screen', 'Local Multiplayer']",0,"['Casual', 'Indie', 'Action']","['Casual', 'Indie', 'Action']",2020,Casual,"['Steam', 'Xbox Store']",-3.825,1.9125
5018,snake-vs-snake,Snake vs Snake,3,[],2018-06-09,0.0,0,[],0,0,1,{'owned': 1},75.0,68,2019-08-28T21:53:59,128391,"['2D', 'Full controller support', 'Steam Achievements', 'Other', 'Cult Classic', 'Fast-Paced', 'Local Multiplayer', 'Minimalist', 'PvP', 'Retro', 'Singleplayer', 'Split Screen', 'hotseat', 'Endless', 'party', '8-Bit', 'snake', 'tactics', 'Для одного игрока', 'Инди', 'Казуальная игра', 'Экшен', 'Для нескольких игроков', 'Игрок против игрока', 'Локальный мультиплеер', 'Классика', 'Ретро', 'Культовая классика', 'Соревновательная', 'Для всей семьи', 'Аркада', 'Быстрая', 'Локальная игра на четверых']",0,"['Indie', 'Action']","['Indie', 'Action']",2018,Indie,"['Steam', 'Nintendo Store', 'itch.io']",-3.75,1.875
5019,vosaria-lair-of-the-forgotten,Vosaria: Lair of the Forgotten,3,[],2018-06-22,0.0,0,[],0,0,1,{'owned': 1},80.0,95,2019-11-19T18:09:52,63551,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Приключение', 'Steam Achievements', 'Инди', 'Steam Cloud', 'Full controller support', 'Казуальная игра', 'Sci-fi', 'Научная фантастика', '2D', 'Сложная', 'Классика', 'Фэнтези', 'Fantasy', 'Difficult', 'Classic', 'Платформер', 'Exploration', 'Исследование', 'Ретро', 'Контроллер', 'Пиксельная графика', 'Controller', 'Pixel Graphics', 'Retro', 'Action-Adventure', 'Вид сбоку', 'Side Scroller', 'Цветастая', 'Приключенческий экшен', 'Colorful', 'GameMaker', 'Кастомизация оружия', 'Gun Customization']",0,"['Casual', 'Indie', 'Adventure', 'Action']","['Casual', 'Indie', 'Adventure', 'Action']",2018,Casual,"['Steam', 'PlayStation Store', 'Xbox Store', 'Nintendo Store']",-4.0,2.0
5020,beat-me-2,Beat Me!,3,[],2020-11-13,0.0,0,[],0,0,1,{'owned': 1},73.5,269,2020-11-16T02:37:36,380823,"['Экшен', 'Steam Achievements', 'Multiplayer', 'Инди', 'Full controller support', 'Для нескольких игроков', 'Co-op', 'Смешная', 'Online Co-Op', 'Funny', 'Юмор', 'Comedy', 'Локальный мультиплеер', 'Split Screen', 'Local Co-Op', 'Online multiplayer', 'Local Multiplayer', 'Physics', 'Физика', 'Файтинг', 'Локальная игра на четверых', '4 Player Local']",0,"['Indie', 'Action']","['Indie', 'Action']",2020,Indie,"['Steam', 'Xbox Store']",-3.675,1.8375
5021,uta-noprince-sama-all-star,Uta no☆Prince-sama♪ All Star,3,,2013-03-07,0.0,0,[],0,0,1,{'toplay': 1},69.0,260,2022-07-19T23:50:50,823402,"['Singleplayer', 'Female Protagonist', 'Anime', 'Music', 'Visual Novel', 'Romance', 'Rhythm', 'japanese', 'Otome', 'song', 'nintendo-switch', 'idol', 'psp', 'date-simulator']",0,"['Casual', 'Action']","['Casual', 'Action']",2013,Casual,[],-3.45,1.725
5022,vitamin-connection,Vitamin Connection,3,[],2020-02-20,0.0,0,['recommended'],1,0,1,{'dropped': 1},80.0,136,2020-12-29T12:21:48,532225,"['Multiplayer', 'Controller', 'Story', 'Music', 'battle', 'hero', 'fun', 'ship', 'Solo', 'shoot', 'girl', 'Dog', 'jam', 'maze', 'perspective', 'pop']",1,"['Family', 'Adventure', 'Action']","['Family', 'Adventure', 'Action']",2020,Family,['Nintendo Store'],-4.0,2.0
5023,ink-inside,Ink Inside,3,[],2024-12-12,0.0,0,['exceptional'],1,0,1,{'beaten': 1},74.0,0,2024-12-13T12:50:30,993430,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Приключение', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'Глубокий сюжет', 'RPG', 'Co-op', 'Ролевая игра', 'Story Rich', 'Exploration', 'Юмор', 'Comedy', 'Split Screen', 'Local Co-Op', 'Action-Adventure', 'Action RPG', 'Ролевой экшен', 'Для всей семьи', 'Милая', 'Приключенческий экшен', 'Family Friendly', 'Cute', 'Тёмное фэнтези', 'Dark Fantasy', ""Beat 'em up"", 'Визуальная новелла', 'Visual Novel', 'Атмосферная', 'Псевдотрёхмерность', 'Рисованная графика', 'Hand-drawn', 'Исследования', '2.5D', 'Bullet Hell', 'Interactive Fiction', 'Remote Play Together', 'Shared/Split Screen Co-op', 'Family Sharing', 'Remote Play on TV', 'Интерактивная литература', 'Локальный кооператив', 'Пулевой ад']",1,"['Adventure', 'Action', 'RPG', 'Casual', 'Indie']","['Adventure', 'Action', 'RPG', 'Casual', 'Indie']",2024,Adventure,"['Steam', 'PlayStation Store', 'Xbox Store']",-3.7,1.85
5024,glitchangels,Glitchangels,3,[],2020-12-10,0.0,0,[],0,0,1,{'owned': 1},73.5,215,2021-03-05T05:37:41,528739,"['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'Full controller support', 'Стратегия', 'Шутер', '2D', 'Сложная', 'Steam Leaderboards', 'Difficult', 'Survival', 'Выживание', 'Stealth', 'Стелс', 'stats', 'Аркада', 'Post-apocalyptic', 'Пост-апокалипсис', 'Кастомизация персонажа', 'Character Customization', 'Рогалик', 'Roguelike', 'Вид сверху', 'Top-Down', 'Скролл-шутер', 'Одна жизнь', 'Bullet Hell', 'Comic Book', 'Perma Death', 'По комиксу', 'Шутер с видом сверху', 'Твин-стик шутер', 'Top-Down Shooter', 'Twin Stick Shooter', 'Arena Shooter', 'Character Action Game', 'Шутер на арене', 'Яркий главный герой', 'Hero Shooter', 'Action Roguelike', 'Экшен-рогалик', 'Геройский шутер']",0,"['Indie', 'Action']","['Indie', 'Action']",2020,Indie,"['Steam', 'Xbox Store']",-3.675,1.8375
5025,leopoldo-manquiseil,Leopoldo Manquiseil,3,[],2018-12-20,0.0,0,['recommended'],1,0,1,{'beaten': 1},80.0,201,2019-08-28T21:50:46,269371,"['Singleplayer', 'Экшен', 'Steam Achievements', 'Инди', 'Steam Cloud', 'Казуальная игра', 'Partial Controller Support']",1,"['Casual', 'Indie', 'Action']","['Casual', 'Indie', 'Action']",2018,Casual,"['Steam', 'Nintendo Store']",-4.0,2.0
5026,dune-sea,Dune Sea,3,[],2019-07-15,0.0,0,[],0,0,1,{'toplay': 1},73.0,143,2020-12-16T15:29:33,350988,"['Singleplayer', 'Приключение', 'Steam Achievements', 'Инди', 'Full controller support', 'sea', 'gamepad', 'tap', 'bird', 'keyboard', 'desert']",0,"['Indie', 'Platformer', 'Adventure']","['Indie', 'Platformer', 'Adventure']",2019,Indie,"['Steam', 'Nintendo Store', 'itch.io']",-3.65,1.825
5027,timothy-and-the-mysterious-forest,Timothy and the Mysterious Forest,3,[],2018-11-17,0.0,0,['recommended'],1,0,1,{'beaten': 1},75.0,205,2021-01-25T03:06:11,370136,"['Singleplayer', 'Экшен', 'Приключение', 'Steam Achievements', 'Инди', 'Full controller support', 'Horror', 'Ретро', 'Pixel Graphics', 'Retro', 'RPG Maker', 'creepy', 'Game Boy', 'Fairy Tale']",1,"['Indie', 'Adventure', 'Action', 'Puzzle']","['Indie', 'Adventure', 'Action', 'Puzzle']",2018,Indie,"['Steam', 'PlayStation Store', 'itch.io']",-3.75,1.875
5028,battle-supremacy-evolution-2,Battle Supremacy - Evolution,3,[],2015-10-29,0.0,0,[],0,0,1,{'toplay': 1},75.0,262,2019-11-19T19:01:17,79109,"['Multiplayer', 'achievements', 'online', 'Epic', 'evolution', 'drone', 'death', 'battle', 'environment', 'fight', 'challenge', 'city', 'airplane', 'match', 'bugs', 'tank']",0,"['Action', 'Simulation']","['Action', 'Simulation']",2015,Action,"['App Store', 'Nintendo Store']",-3.75,1.875
5029,murder-diaries,Murder Diaries,3,[],2021-09-17,0.0,0,[],0,0,1,{'owned': 1},72.0,433,2021-09-20T02:18:17,651316,"['Singleplayer', 'Для одного игрока', 'Steam Achievements', 'Full controller support', 'Глубокий сюжет', 'Story Rich', 'Казуальная игра', 'Third Person', 'От третьего лица', 'Симулятор', 'Exploration', 'Контроллер', 'Controller', 'Мрачная', 'Dark', 'Тайна', 'Mystery', 'Симулятор ходьбы', 'Walking Simulator', 'Crime', '3D', 'Story', 'Криминал', 'Визуальная новелла', 'Visual Novel', 'Detective', 'Детектив', 'Сюрреалистичная', 'Blood', 'Surreal', 'Linear', 'Линейная', 'Кровь', 'Narration', 'Нуар', 'Исследования', 'Noir', 'Полёты', 'Flight', 'Повествовательная', 'murder']",0,"['Casual', 'Indie', 'Simulation']","['Casual', 'Indie', 'Simulation']",2021,Casual,"['Steam', 'Xbox Store']",-3.6,1.8
5030,no-way-out-a-dead-realm-tale,No Way Out - A Dead Realm Tale,3,[],2018-10-26,0.0,0,[],0,0,1,{'owned': 1},75.0,328,2019-10-04T02:00:34,258353,"['Singleplayer', 'Экшен', 'Приключение', 'Инди', 'Full controller support', 'Стратегия', 'Horror', 'Мясо', 'Gore', 'Насилие', 'Violent', 'VR']",0,"['Indie', 'Strategy', 'Adventure', 'Action']","['Indie', 'Strategy', 'Adventure', 'Action']",2018,Indie,"['Steam', 'PlayStation Store']",-3.75,1.875
5031,arcade-archives-the-fairyland-story,Arcade Archives The Fairyland Story,3,[],2020-12-03,0.0,0,[],0,0,1,{'dropped': 1},75.5,207,2020-12-04T03:37:40,525679,"['Multiplayer', 'Story', 'online', 'battle', 'offline', 'Monsters', 'witch']",0,['Action'],['Action'],2020,Action,['PlayStation Store'],-3.775,1.8875
5032,arcade-archives-saboten-bombers,Arcade Archives SABOTEN BOMBERS,3,[],2021-04-08,0.0,0,[],0,0,1,{'dropped': 1},76.0,315,2021-04-12T12:57:30,581226,"['Multiplayer', 'online', 'offline', 'bombs', 'insects', 'cactus']",0,['Action'],['Action'],2021,Action,['PlayStation Store'],-3.8,1.9
5033,arcade-archives-guzzler,Arcade Archives GUZZLER,3,[],2021-05-13,0.0,0,[],0,0,1,{'dropped': 1},76.0,110,2021-05-14T03:49:31,602358,"['Multiplayer', 'online', 'Masterpiece', 'offline']",0,['Action'],['Action'],2021,Action,['PlayStation Store'],-3.8,1.9
5034,slayin-2,Slayin 2,3,[],2020-05-07,0.0,0,['meh'],1,0,1,{'dropped': 1},73.5,337,2023-03-31T05:46:36,532290,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Steam Achievements', 'Multiplayer', 'Для нескольких игроков', 'Co-op', 'cooperative', '2D', 'Partial Controller Support', 'Фэнтези', 'Fantasy', 'Steam Leaderboards', 'Split Screen', 'Локальный мультиплеер', 'Local Co-Op', 'Пиксельная графика', 'Ретро', 'Action RPG', 'Ролевой экшен', 'Pixel Graphics', 'Local Multiplayer', 'Retro', 'Аркада', 'role-playing', 'Слэшер', 'Hack and Slash', 'Цветастая', 'Вид сбоку', 'Side Scroller', 'Colorful', 'Средневековье', 'Medieval', 'combat', '90-е', 'Story', 'Олдскул', ""1990's"", 'city', 'Бой', 'Soundtrack', '1980s', 'Shared/Split Screen Co-op', 'weapons', 'explore', 'Monsters', 'Old School', 'ancient', 'boss', 'combos', 'Локальный кооператив', 'spells', 'bombs']",1,"['Indie', 'Action']","['Indie', 'Action']",2020,Indie,"['Steam', 'Nintendo Store']",-3.675,1.8375
5035,madness-beverage,Madness Beverage,3,[],2021-07-28,0.0,0,[],0,0,1,{'owned': 1},76.0,381,2023-11-04T11:09:42,641830,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Приключение', 'Шутер', 'First-Person', 'От первого лица', 'FPS', 'Шутер от первого лица', 'Фэнтези', 'Fantasy', 'Пиксельная графика', 'Ретро', 'Pixel Graphics', 'Action-Adventure', 'Retro', 'Dark', 'Аркада', 'Space', 'Космос', 'Приключенческий экшен', 'Реализм', 'Futuristic', 'Realistic', 'Aliens', 'Будущее', 'combat', '3D', 'Инопланетяне', 'Стилизация', 'Stylized', 'Управление ресурсами', 'Resource Management', 'Demons', 'Бой', 'Демоны', 'Dragons', 'fight', 'weapons', 'secrets', 'collect', 'planets', 'galaxy', 'travel', 'lava']",0,"['Adventure', 'Action']","['Adventure', 'Action']",2021,Adventure,"['Steam', 'Xbox Store']",-3.8,1.9
5036,pupaipo-space-deluxe,PuPaiPo Space Deluxe,3,[],2019-12-16,0.0,0,[],0,0,1,{'yet': 1},74.0,104,2020-12-16T14:17:27,388973,"['Singleplayer', 'Экшен', 'Steam Achievements', 'Инди', 'Full controller support', 'Steam Cloud', 'Казуальная игра', '2D', 'Split Screen', 'Local Co-Op', 'Local Multiplayer', 'Space', 'Colorful', ""Shoot 'Em Up"", 'Remote Play Together', 'GameMaker', 'High Score', 'deluxe']",0,"['Casual', 'Indie', 'Action']","['Casual', 'Indie', 'Action']",2019,Casual,"['Steam', 'Nintendo Store', 'itch.io']",-3.7,1.85
5037,inspector-gadget-mad-time-party,Inspector Gadget: Mad Time Party,3,[],2023-09-15,0.0,0,[],0,0,1,{'toplay': 1},76.0,328,2024-07-23T06:08:26,963325,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Приключение', 'Steam Achievements', 'Multiplayer', 'Для нескольких игроков', 'Co-op', 'Казуальная игра', 'Симулятор', 'Смешная', 'Funny', 'Exploration', 'Юмор', 'Comedy', 'Платформер', 'Split Screen', 'Action-Adventure', 'Аркада', 'Цветастая', 'Приключенческий экшен', 'Colorful', 'Remake', 'Исследования', 'Comic Book', 'По комиксу', 'city', 'Cartoon', 'friends', 'Soundtrack', 'Remote Play Together', 'Shared/Split Screen Co-op', 'fun', 'collect', 'Мультфильмы', 'Solo', 'Ремейк', 'machine', 'characters', 'travel', 'repair', 'mini']",0,"['Adventure', 'Action']","['Adventure', 'Action']",2023,Adventure,"['Steam', 'PlayStation Store', 'Xbox Store', 'GOG', 'Nintendo Store']",-3.8,1.9
5038,mythwrecked-ambrosia-island,Mythwrecked: Ambrosia Island,3,[],2024-12-05,0.0,0,['recommended'],1,0,1,{'beaten': 1},74.0,0,2024-12-13T06:40:46,993849,"['Singleplayer', 'Для одного игрока', 'Приключение', 'Steam Achievements', 'Инди', 'Full controller support', 'Atmospheric', 'Глубокий сюжет', 'Story Rich', 'Открытый мир', 'Open World', 'Казуальная игра', 'Головоломка', 'Exploration', 'Sandbox', 'Female Protagonist', 'Песочница', 'Контроллер', 'Controller', 'Тайна', 'Mystery', '3D', 'Атмосферная', 'Эмоциональная', 'Исследования', 'Emotional', 'Поиск предметов', 'Протагонистка', 'Mythology', 'Hidden Object', 'Мифология', 'Family Sharing', 'collectathon', 'Коллектатон', 'Cozy', 'Уютная', 'wholesome', 'Душевная']",1,"['Indie', 'Adventure', 'Puzzle']","['Indie', 'Adventure', 'Puzzle']",2024,Indie,"['Steam', 'Xbox Store', 'Nintendo Store']",-3.7,1.85
5039,tower-climb,Tower Climb,3,[],2019-10-20,0.0,0,[],0,0,1,{'owned': 1},74.0,212,2019-11-22T03:40:33,392176,"['Full controller support', 'Steam Cloud', 'Cute', 'Singleplayer', 'Monsters', 'fight', 'baby', 'castle', 'tower', 'fun', 'boss', 'Инди', 'Казуальная игра']",0,"['Casual', 'Indie']","['Casual', 'Indie']",2019,Casual,"['Steam', 'Nintendo Store']",-3.7,1.85
5040,synaptic-drive,SYNAPTIC DRIVE,3,[],2020-05-28,0.0,0,[],0,0,1,{'toplay': 1},75.5,333,2020-12-16T15:16:03,490629,"['Singleplayer', 'Экшен', 'Multiplayer', 'Full controller support', 'Для нескольких игроков', 'Sci-fi', 'Научная фантастика', 'Cross-Platform Multiplayer', 'PvP', 'Соревновательная', 'Competitive', 'Киберпанк', 'Cyberpunk', 'Файтинг', 'Online PvP', 'Киберспорт', 'Remote Play Together', 'Shared/Split Screen PvP', 'esports']",0,['Action'],['Action'],2020,Action,"['Steam', 'Nintendo Store']",-3.775,1.8875
5041,plunge-3,Plunge,3,[],2018-05-10,0.0,0,['skip'],1,0,1,{'dropped': 1},72.0,25,2023-05-15T11:21:10,280683,"['Singleplayer', 'Экшен', 'Приключение', 'Steam Achievements', 'Инди', 'Full controller support', 'Стратегия', 'Other']",1,"['Adventure', 'Action', 'Strategy', 'Arcade', 'Indie']","['Adventure', 'Action', 'Strategy', 'Arcade', 'Indie']",2018,Adventure,"['Steam', 'App Store', 'Nintendo Store']",-3.6,1.8
5042,cybxus-heart,Cybxus Heart,3,[],2020-06-12,0.0,0,[],0,0,1,{'owned': 1},73.5,171,2021-04-19T02:55:59,490835,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Steam Achievements', 'Инди', 'Full controller support', 'Шутер', '2D', 'Sci-fi', 'Научная фантастика', 'Steam Leaderboards', 'Юмор', 'Comedy', 'Аркада', ""Shoot 'Em Up"", 'Скролл-шутер', 'Bullet Hell', 'Набор очков', 'Score Attack']",0,"['Indie', 'Action']","['Indie', 'Action']",2020,Indie,"['Steam', 'PlayStation Store']",-3.675,1.8375
5043,overwatch-free-trial,Overwatch Free Trial,3,[],2016-05-23,0.0,0,[],0,0,1,{'dropped': 1},78.0,622,2020-12-18T04:10:36,532525,"['Multiplayer', 'online', 'weapons']",0,"['Shooter', 'Action']","['Shooter', 'Action']",2016,Shooter,['PlayStation Store'],-3.9,1.95
5044,a-way-out-demo,A Way Out Demo,3,[],2018-03-23,0.0,0,[],0,0,1,{'dropped': 1},76.0,545,2020-10-26T02:13:11,510070,"['Multiplayer', 'online', 'friends', 'escape', 'prison']",0,['Action'],['Action'],2018,Action,['PlayStation Store'],-3.8,1.9
5045,gate-of-doom,Gate Of Doom,3,[],2018-08-28,0.0,0,['skip'],1,0,1,{'dropped': 1},76.0,218,2022-02-18T01:45:03,59621,"['Multiplayer', 'RPG', 'online', 'japan', 'doom']",1,['Action'],['Action'],2018,Action,['PlayStation Store'],-3.8,1.9
5046,arcade-archives-radical-radial,Arcade Archives RADICAL RADIAL,3,[],2020-05-14,0.0,0,[],0,0,1,{'dropped': 1},72.5,134,2020-12-16T15:12:22,451623,"['Multiplayer', 'Aliens', 'online', 'Masterpiece', 'offline', 'speed']",0,"['Shooter', 'Action']","['Shooter', 'Action']",2020,Shooter,"['PlayStation Store', 'Nintendo Store']",-3.625,1.8125
5047,arcade-archives-circus-charlie,Arcade Archives CIRCUS CHARLIE,3,[],2020-08-06,0.0,0,[],0,0,1,{'dropped': 1},75.5,141,2020-08-07T02:20:03,476124,"['Multiplayer', 'online', 'offline', 'fire']",0,['Action'],['Action'],2020,Action,['PlayStation Store'],-3.775,1.8875
5048,arcade-archives-64th-street,Arcade Archives 64th. STREET,3,[],2020-11-07,0.0,0,[],0,0,1,{'dropped': 1},75.5,351,2020-11-09T01:53:38,516128,"['Multiplayer', 'online', 'Masterpiece', 'offline', 'fight', 'attack']",0,['Action'],['Action'],2020,Action,['PlayStation Store'],-3.775,1.8875
5049,arcade-archives-pettan-pyuu,Arcade Archives Pettan Pyuu,3,[],2020-11-05,0.0,0,[],0,0,1,{'dropped': 1},75.5,145,2020-11-06T01:49:45,514903,"['Multiplayer', 'online', 'character', 'offline', 'bugs']",0,['Action'],['Action'],2020,Action,['PlayStation Store'],-3.775,1.8875
5050,arcade-archives-rushn-attack,Arcade Archives Rush'n Attack,3,[],2020-11-26,0.0,0,[],0,0,1,{'dropped': 1},75.5,243,2020-11-27T04:18:41,523177,"['Multiplayer', 'online', 'Masterpiece', 'offline', 'weapons', 'enemy', 'obstacles', 'attack']",0,['Action'],['Action'],2020,Action,['PlayStation Store'],-3.775,1.8875
5051,dont-starve-mega-pack-2020,Don't Starve Mega Pack 2020,3,[],2020-11-20,0.0,0,[],0,0,1,{'dropped': 1},72.0,453,2021-01-22T03:34:29,521743,"['Singleplayer', 'Survival', 'online', 'character', 'console', 'friends', 'collection', 'pack', 'survive', 'desert', 'pig']",0,"['Adventure', 'Action']","['Adventure', 'Action']",2020,Adventure,"['PlayStation Store', 'Xbox Store']",-3.6,1.8
5052,arcade-archives-frisky-tom,Arcade Archives Frisky Tom,3,[],2021-04-15,0.0,0,[],0,0,1,{'dropped': 1},76.0,69,2021-04-16T04:04:55,586201,"['Multiplayer', 'online', 'offline', 'water', 'attack', 'bombs']",0,['Action'],['Action'],2021,Action,['PlayStation Store'],-3.8,1.9
5053,arcade-archives-rod-land,Arcade Archives Rod Land,3,[],2021-01-07,0.0,0,[],0,0,1,{'dropped': 1},76.0,233,2021-01-08T03:02:24,540103,"['Multiplayer', 'Magic', 'online', 'offline', 'tower', 'demon', 'rainbow']",0,['Action'],['Action'],2021,Action,['PlayStation Store'],-3.8,1.9
5054,batsugun-saturn-tribute-boosted,Batsugun Saturn Tribute Boosted,3,[],2023-05-24,0.0,0,[],0,0,1,{'owned': 1},75.5,283,2023-07-21T10:01:22,961223,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Steam Achievements', 'Multiplayer', 'Steam Cloud', 'Для нескольких игроков', 'Co-op', 'cooperative', 'Шутер', '2D', 'Sci-fi', 'Научная фантастика', 'Split Screen', 'Локальный мультиплеер', 'Local Co-Op', 'Пиксельная графика', 'Ретро', 'Контроллер', 'Pixel Graphics', 'Controller', 'Local Multiplayer', 'Retro', 'Аркада', 'War', 'Война', 'Futuristic', 'Будущее', 'Вид сверху', '90-е', 'Top-Down', ""Shoot 'Em Up"", ""1990's"", 'Скролл-шутер', 'Bullet Hell', 'Shared/Split Screen Co-op', '2D Platformer', '2D-платформер', 'Локальный кооператив']",0,"['Shooter', 'Action']","['Shooter', 'Action']",2023,Shooter,['Steam'],-3.775,1.8875
5055,super-ninja-miner,Super Ninja Miner,3,[],2023-03-08,0.0,0,[],0,0,1,{'yet': 1},87.0,402,2024-01-16T11:23:39,938121,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Приключение', 'Steam Achievements', 'Инди', 'Full controller support', 'Steam Cloud', '2D', 'Головоломка', 'Платформер', 'Контроллер', 'Controller', 'Мрачная', 'Аркада', 'Dark', 'Вид сбоку', 'Side Scroller', 'Головоломка-платформер', 'Олдскул', 'Dungeon Crawler', 'Рисованная графика', 'Hand-drawn', 'Ниндзя', 'Ninja', '2D Platformer', '2D-платформер', 'Логика', 'Puzzle Platformer', 'Old School', 'Logic', 'Шахты', 'Подземелья', 'Mining', 'Underground', 'Подземная']",0,"['Action', 'Puzzle']","['Action', 'Puzzle']",2023,Action,"['Steam', 'Xbox Store', 'Nintendo Store']",-4.35,2.175
5056,desktop-bowling,Desktop Bowling,3,[],2019-07-08,0.0,0,[],0,0,1,{'owned': 1},74.0,143,2023-04-03T06:15:19,392076,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Инди', 'Multiplayer', 'Для нескольких игроков', 'Co-op', 'cooperative', 'Казуальная игра', 'First-Person', 'От первого лица', 'Split Screen', 'Локальный мультиплеер', 'Local Co-Op', 'Controller', 'Local Multiplayer', 'Аркада', 'PvP', 'Игрок против игрока', 'Милая', 'Cute', '3D', 'Спортивная игра', '3D-платформер', 'Локальная игра на четверых', '3D Platformer', '4 Player Local', 'friends', 'Киберспорт', 'party', 'Shared/Split Screen Co-op', 'fun', 'challenge', 'Shared/Split Screen PvP', 'Solo', 'match', 'ball', 'esports', 'Локальный кооператив', 'Bowling', 'Боулинг', 'versus', 'balls', 'study']",0,"['Casual', 'Indie', 'Action', 'Sports']","['Casual', 'Indie', 'Action', 'Sports']",2019,Casual,"['Steam', 'Nintendo Store']",-3.7,1.85
5057,mercury-race,Mercury Race,3,[],2018-10-19,0.0,0,[],0,0,1,{'owned': 1},68.0,344,2019-08-28T21:55:45,64207,"['Full controller support', 'Steam Achievements', 'Steam Leaderboards', 'Local Multiplayer', 'Multiplayer', 'Singleplayer', 'Split Screen', 'Инди', 'Сложная', 'Шутер', 'Ретро', 'Гонки']",0,"['Racing', 'Indie']","['Racing', 'Indie']",2018,Racing,"['Steam', 'Nintendo Store']",-3.4,1.7
5058,deja-vu-2020,Déjà Vu (2020),3,[],2020-07-15,0.0,0,['meh'],1,0,1,{'beaten': 1},76.5,29,2020-09-11T06:41:07,469016,"['Singleplayer', 'Для одного игрока', 'Steam Achievements', 'Инди', 'Steam Cloud', 'Full controller support', 'Казуальная игра', '2D', 'Sci-fi', 'Научная фантастика', 'Головоломка', 'Для всей семьи', 'Family Friendly', 'Physics', 'Физика', 'Расслабляющая', 'Relaxing', 'Linear', 'Линейная', 'Минимализм', 'Minimalist', 'Контроль времени', 'Time Manipulation', 'death', 'Логика', 'Logic']",1,"['Casual', 'Indie']","['Casual', 'Indie']",2020,Casual,"['Steam', 'Xbox Store']",-3.825,1.9125
5059,ceilless,Ceilless,3,[],2021-08-22,0.0,0,['skip'],1,0,1,{'dropped': 1},76.0,17,2022-02-12T12:24:34,659883,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Steam Achievements', 'Инди', 'Steam Cloud', 'Казуальная игра', '2D', 'Головоломка', 'Платформер', 'Ретро', 'Пиксельная графика', 'Контроллер', 'Controller', 'Pixel Graphics', 'Retro', 'Для всей семьи', 'Милая', 'Short', 'Family Friendly', 'Cute', 'Головоломка-платформер', 'Puzzle-Platformer', 'Минимализм', 'Minimalist', 'Логика', 'Puzzle Platformer', '2D Platformer', '2D-платформер', 'Logic', '1-bit']",1,"['Action', 'Puzzle', 'Casual', 'Platformer', 'Indie']","['Action', 'Puzzle', 'Casual', 'Platformer', 'Indie']",2021,Action,"['Steam', 'itch.io']",-3.8,1.9
